accession,target_type,pref_name,chembl_id,standard_value,standard_units,standard_type,pchembl_value,chembl_id_ligand,max_phase,standard_inchi,standard_inchi_key,hba,hbd,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,year,Activity_type,canonical_smiles (Canonical),ExactMW,QED
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"9,67",nM,Ki,"8,02",CHEMBL257972,,"InChI=1S/C27H38N4O7/c1-15(2)23-27(38)28-17(4)25(36)30-21(14-18-10-12-19(32)13-11-18)26(37)29-20(16(3)24(35)31-23)8-6-5-7-9-22(33)34/h5-6,10-13,15-17,20-21,23,32H,7-9,14H2,1-4H3,(H,28,38)(H,29,37)(H,30,36)(H,31,35)(H,33,34)/b6-5-/t16-,17+,20+,21+,23+/m0/s1",QKNOLJBQLJGNKI-LFUPQXEOSA-N,6,6,8,2,1,38,11,6,3,"1,78",2014,Active,CC(C)[C@H]1NC(=O)[C@@H](C)[C@@H](C/C=C\CCC(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC1=O,"530,274049556","0,272011870084416"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"10,3",nM,IC50,"7,99",CHEMBL5086750,,"InChI=1S/C29H45N5O5S3/c1-3-5-6-7-11-16-41-42-17-12-9-13-21-18-25(35)31-19-26-32-24(20-40-26)28(37)33-22(4-2)27(36)34-23(29(38)39-21)14-8-10-15-30/h4,9,13,20-21,23H,3,5-8,10-12,14-19,30H2,1-2H3,(H,31,35)(H,33,37)(H,34,36)/b13-9+,22-4-/t21-,23+/m1/s1",ZGKVKLQBOOZORR-AMGPRCMWSA-N,10,4,15,1,1,42,10,5,1,"1,6",2021,Active,C/C=C1\NC(=O)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCSSCCCCCCC)OC(=O)[C@H](CCCCN)NC1=O,"639,25828254","0,0708102331721603"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"10,87",nM,IC50,"7,96",CHEMBL4094199,,"InChI=1S/C32H37N5O4/c1-3-4-7-18-35-37-31(39)24-12-10-22(11-13-24)20-34-32(40)29(19-25-21-33-28-9-6-5-8-27(25)28)36-30(38)23-14-16-26(41-2)17-15-23/h5-6,8-17,21,29,33,35H,3-4,7,18-20H2,1-2H3,(H,34,40)(H,36,38)(H,37,39)/t29-/m0/s1",TWNWMDWWEMZXEH-LJAQVGFWSA-N,5,5,14,1,4,41,9,5,1,"-0,63",2018,Active,CCCCCNNC(=O)c1ccc(CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(OC)cc2)cc1,"555,284554664","0,117516618552652"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"11,0",nM,IC50,"7,96",CHEMBL3605502,,"InChI=1S/C23H22N4O2/c24-19-8-4-5-9-20(19)27-22(28)18-12-10-16(11-13-18)14-25-23-26-15-21(29-23)17-6-2-1-3-7-17/h1-13,21H,14-15,24H2,(H,25,26)(H,27,28)/t21-/m0/s1",HIKRXEASUUGCMM-NRFANRHFSA-N,5,3,5,0,3,29,6,4,0,"-0,57",2015,Active,Nc1ccccc1NC(=O)c1ccc(CNC2=NC[C@@H](c3ccccc3)O2)cc1,"386,174275944","0,583005029065196"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"12,09",nM,IC50,"7,92",CHEMBL4097113,,"InChI=1S/C30H41N5O4/c1-3-18-33-35-28(36)13-7-5-4-6-10-19-31-30(38)27(20-23-21-32-26-12-9-8-11-25(23)26)34-29(37)22-14-16-24(39-2)17-15-22/h8-9,11-12,14-17,21,27,32-33H,3-7,10,13,18-20H2,1-2H3,(H,31,38)(H,34,37)(H,35,36)/t27-/m0/s1",ZCZXFHBXRHZTID-MHZLTWQESA-N,5,5,17,1,3,39,9,5,1,"-0,57",2018,Active,CCCNNC(=O)CCCCCCCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(OC)cc1,"535,315854792","0,132010850939603"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"12,44",nM,IC50,"7,91",CHEMBL4070388,,"InChI=1S/C28H37N5O4/c1-3-16-31-33-26(34)11-5-4-8-17-29-28(36)25(18-21-19-30-24-10-7-6-9-23(21)24)32-27(35)20-12-14-22(37-2)15-13-20/h6-7,9-10,12-15,19,25,30-31H,3-5,8,11,16-18H2,1-2H3,(H,29,36)(H,32,35)(H,33,34)/t25-/m0/s1",OVUUBMMQUPSVRE-VWLOTQADSA-N,5,5,15,1,3,37,9,5,1,"-0,6",2018,Active,CCCNNC(=O)CCCCCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(OC)cc1,"507,284554664","0,159609090591021"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"12,4",nM,IC50,"7,91",CHEMBL83747,,"InChI=1S/C22H24Br2N4O6S2/c23-15-9-13(1-3-19(15)29)11-17(27-33)21(31)25-5-7-35-36-8-6-26-22(32)18(28-34)12-14-2-4-20(30)16(24)10-14/h1-4,9-10,29-30,33-34H,5-8,11-12H2,(H,25,31)(H,26,32)/b27-17+,28-18+",LMAFSGDNHVBIHU-XUIWWLCJSA-N,10,6,13,2,2,36,10,6,2,"0,27",2021,Active,O=C(NCCSSCCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)/C(Cc1ccc(O)c(Br)c1)=N/O,"661,950400688","0,0621370457288236"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"12,59",nM,IC50,"7,9",CHEMBL4555545,,"InChI=1S/C27H36N4O3/c1-6-16-28-30-25(32)21-13-11-20(12-14-21)18-31(26(33)34-27(3,4)5)17-15-22-19(2)29-24-10-8-7-9-23(22)24/h7-14,28-29H,6,15-18H2,1-5H3,(H,30,32)",NFDKSFRHUFVEBS-UHFFFAOYSA-N,4,3,9,1,3,34,7,3,1,"-1,21",2020,Active,CCCNNC(=O)c1ccc(CN(CCc2c(C)[nH]c3ccccc23)C(=O)OC(C)(C)C)cc1,"464,278741012","0,303719897364898"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"14,0",nM,IC50,"7,85",CHEMBL3098694,,"InChI=1S/C25H30N4O5/c30-21(29-34)15-9-3-8-14-20(23(31)27-18-12-6-2-7-13-18)28-25(33)22-19(16-26-24(22)32)17-10-4-1-5-11-17/h1-2,4-7,10-13,19-20,22,34H,3,8-9,14-16H2,(H,26,32)(H,27,31)(H,28,33)(H,29,30)/t19?,20-,22?/m0/s1",OICURQWOFDGPNS-FUHYEJFZSA-N,5,5,11,0,2,34,9,5,0,"-0,17",2014,Active,O=C(CCCCC[C@H](NC(=O)C1C(=O)NCC1c1ccccc1)C(=O)Nc1ccccc1)NO,"466,22162006","0,149505153580799"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"15,0",nM,IC50,"7,82",CHEMBL3605415,,"InChI=1S/C23H23N5O/c24-19-8-4-5-9-20(19)27-22(29)18-12-10-16(11-13-18)14-25-23-26-15-21(28-23)17-6-2-1-3-7-17/h1-13,21H,14-15,24H2,(H,27,29)(H2,25,26,28)/t21-/m1/s1",ICQCMPQEFWZGRJ-OAQYLSRUSA-N,5,4,5,0,3,29,6,5,0,"-0,56",2015,Active,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CN2)cc1,"385,190260356","0,507251348638811"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"16,0",nM,IC50,"7,8",CHEMBL2012818,,"InChI=1S/C31H43N7O4/c1-5-19(3)28-27-18-38(37-36-27)20(4)29(40)33-25(15-9-7-8-12-22(39)6-2)30(41)34-26(31(42)35-28)16-21-17-32-24-14-11-10-13-23(21)24/h10-11,13-14,17-20,25-26,28,32H,5-9,12,15-16H2,1-4H3,(H,33,40)(H,34,41)(H,35,42)/t19-,20+,25-,26-,28-/m0/s1",ZJQCSPLCJRVKSH-YVNHAIRRSA-N,7,4,11,1,3,42,11,4,2,"0,57",2011,Active,CCC(=O)CCCCC[C@@H]1NC(=O)[C@@H](C)n2cc(nn2)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,"577,337652856","0,255376148918527"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"16,0",nM,IC50,"7,8",CHEMBL4080343,,"InChI=1S/C24H32N4O4/c1-18-8-12-20(13-9-18)25-23(30)17-28(16-6-4-5-7-22(29)26-32)24(31)19-10-14-21(15-11-19)27(2)3/h8-15,32H,4-7,16-17H2,1-3H3,(H,25,30)(H,26,29)",MFKWDGAIRDGDTG-UHFFFAOYSA-N,5,3,11,0,2,32,8,3,0,"-1,33",2017,Active,Cc1ccc(NC(=O)CN(CCCCCC(=O)NO)C(=O)c2ccc(N(C)C)cc2)cc1,"440,242355504","0,282925544857235"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"16,54",nM,IC50,"7,78",CHEMBL4066668,,"InChI=1S/C31H35N5O4/c1-3-4-17-34-36-30(38)23-11-9-21(10-12-23)19-33-31(39)28(18-24-20-32-27-8-6-5-7-26(24)27)35-29(37)22-13-15-25(40-2)16-14-22/h5-16,20,28,32,34H,3-4,17-19H2,1-2H3,(H,33,39)(H,35,37)(H,36,38)/t28-/m0/s1",LMHHLDISEZZCMW-NDEPHWFRSA-N,5,5,13,1,4,40,9,5,1,"-0,69",2018,Active,CCCCNNC(=O)c1ccc(CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(OC)cc2)cc1,"541,2689046","0,129875880787682"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"16,76",nM,IC50,"7,78",CHEMBL4580907,,"InChI=1S/C29H38N4O3/c1-6-18-30-32-27(34)16-15-22-11-13-23(14-12-22)20-33(28(35)36-29(3,4)5)19-17-24-21(2)31-26-10-8-7-9-25(24)26/h7-16,30-31H,6,17-20H2,1-5H3,(H,32,34)/b16-15+",RQNUUDSNIYAPPO-FOCLMDBBSA-N,4,3,10,1,3,36,7,3,1,"-0,96",2020,Active,CCCNNC(=O)/C=C/c1ccc(CN(CCc2c(C)[nH]c3ccccc23)C(=O)OC(C)(C)C)cc1,"490,294391076","0,198971738348533"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"18,0",nM,IC50,"7,75",CHEMBL4856110,,"InChI=1S/C27H30N6O5/c1-16-4-5-23(38-16)22-11-20(19-10-24(36-2)25(37-3)12-21(19)31-22)28-13-17-6-8-33(9-7-17)27-29-14-18(15-30-27)26(34)32-35/h4-5,10-12,14-15,17,35H,6-9,13H2,1-3H3,(H,28,31)(H,32,34)",DDJFEVNAMKGVES-UHFFFAOYSA-N,10,3,8,1,4,38,11,3,2,"-1,12",2021,Active,COc1cc2nc(-c3ccc(C)o3)cc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,"518,22776806","0,231467255534576"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"18,0",nM,IC50,"7,75",CHEMBL3605499,,"InChI=1S/C23H22N4O3/c24-19-3-1-2-4-20(19)26-22(29)17-7-5-15(6-8-17)13-25-23-27-21(14-30-23)16-9-11-18(28)12-10-16/h1-12,21,28H,13-14,24H2,(H,25,27)(H,26,29)/t21-/m1/s1",QOEJRHVNEAVQSB-OAQYLSRUSA-N,6,4,5,0,3,30,7,5,0,"-0,43",2015,Active,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccc(O)cc3)CO2)cc1,"402,169190564","0,488972864926972"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"18,0",nM,IC50,"7,75",CHEMBL3605508,,"InChI=1S/C21H22N6O2/c22-18-3-1-2-4-19(18)27-20(28)15-7-5-14(6-8-15)10-24-21-26-17(12-29-21)9-16-11-23-13-25-16/h1-8,11,13,17H,9-10,12,22H2,(H,23,25)(H,24,26)(H,27,28)/t17-/m1/s1",KKWSSPSMAXPDHE-QGZVFWFLSA-N,6,4,6,0,3,29,8,5,0,"-0,59",2015,Active,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@H](Cc3c[nH]cn3)CO2)cc1,"390,180423944","0,482028707328479"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"19,94",nM,IC50,"7,7",CHEMBL4531072,,"InChI=1S/C22H28N4O.C2HF3O2/c1-3-13-24-26-22(27)18-10-8-17(9-11-18)15-23-14-12-19-16(2)25-21-7-5-4-6-20(19)21;3-2(4,5)1(6)7/h4-11,23-25H,3,12-15H2,1-2H3,(H,26,27);(H,6,7)",GYBOIXLUOLUHBI-UHFFFAOYSA-N,3,4,9,0,3,27,5,4,0,"-1,04",2020,Active,CCCNNC(=O)c1ccc(CNCCc2c(C)[nH]c3ccccc23)cc1,"364,226311516","0,347186521980698"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"20,0",nM,IC50,"7,7",CHEMBL3098689,,"InChI=1S/C20H28N4O5/c25-17-13-7-11-15(22-17)20(28)23-16(10-5-2-6-12-18(26)24-29)19(27)21-14-8-3-1-4-9-14/h1,3-4,8-9,15-16,29H,2,5-7,10-13H2,(H,21,27)(H,22,25)(H,23,28)(H,24,26)/t15-,16-/m0/s1",HFFOCGFIJMCQCW-HOTGVXAUSA-N,5,5,10,0,1,29,9,5,0,"-0,31",2014,Active,O=C(CCCCC[C@H](NC(=O)[C@@H]1CCCC(=O)N1)C(=O)Nc1ccccc1)NO,"404,205969996","0,226965170760603"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"20,0",nM,IC50,"7,7",CHEMBL2047684,,"InChI=1S/C12H14BrN3O5/c13-8-5-7(1-2-10(8)17)6-9(15-20)12(19)14-4-3-11(18)16-21/h1-2,5,17,20-21H,3-4,6H2,(H,14,19)(H,16,18)/b15-9+",OFVVEEGKXCCFDK-OQLLNIDSSA-N,6,5,6,0,1,21,8,5,0,"0,26",2021,Active,O=C(CCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)NO,"359,011682648","0,218708162813402"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"21,0",nM,IC50,"7,68",CHEMBL4872188,,"InChI=1S/C30H34N4O5/c1-20-6-11-27(39-20)26-17-24(31-19-21-7-9-22(10-8-21)30(35)33-36)23-16-28(37-2)29(18-25(23)32-26)38-15-5-14-34-12-3-4-13-34/h6-11,16-18,36H,3-5,12-15,19H2,1-2H3,(H,31,32)(H,33,35)",QBKLIARRJUTMTQ-UHFFFAOYSA-N,8,3,11,2,4,39,9,3,2,"-1,15",2021,Active,COc1cc2c(NCc3ccc(C(=O)NO)cc3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,"530,252920188","0,13423944313279"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"21,0",nM,IC50,"7,68",CHEMBL4854765,,"InChI=1S/C26H29N7O5/c1-15-4-5-20(38-15)24-30-19-11-22(37-3)21(36-2)10-18(19)23(31-24)27-12-16-6-8-33(9-7-16)26-28-13-17(14-29-26)25(34)32-35/h4-5,10-11,13-14,16,35H,6-9,12H2,1-3H3,(H,32,34)(H,27,30,31)",CIGOMCAFKVJNOA-UHFFFAOYSA-N,11,3,8,2,4,38,12,3,2,"-1,25",2021,Active,COc1cc2nc(-c3ccc(C)o3)nc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,"519,223017028","0,232130421088433"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"21,0",nM,IC50,"7,68",CHEMBL4225331,,"InChI=1S/C19H16F3N3O2/c1-12-2-6-14(7-3-12)16-10-17(19(20,21)22)25(23-16)11-13-4-8-15(9-5-13)18(26)24-27/h2-10,27H,11H2,1H3,(H,24,26)",CMDHJYUFAKFOCL-UHFFFAOYSA-N,4,2,4,0,3,27,5,2,0,"-1,61",2018,Active,Cc1ccc(-c2cc(C(F)(F)F)n(Cc3ccc(C(=O)NO)cc3)n2)cc1,"375,119461412","0,534166070855283"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"21,09",nM,IC50,"7,68",CHEMBL4282111,,"InChI=1S/C14H21N3O3/c15-11-7-5-6-8-12(11)16-13(18)9-3-1-2-4-10-14(19)17-20/h5-8,20H,1-4,9-10,15H2,(H,16,18)(H,17,19)",AENKNAKODODQJV-UHFFFAOYSA-N,4,4,8,0,1,20,6,5,0,"-0,47",2018,Active,Nc1ccccc1NC(=O)CCCCCCC(=O)NO,"279,158291532","0,252843571322557"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"21,0",nM,IC50,"7,68",CHEMBL3605507,,"InChI=1S/C21H22N6O2/c22-18-3-1-2-4-19(18)27-20(28)15-7-5-14(6-8-15)10-24-21-26-17(12-29-21)9-16-11-23-13-25-16/h1-8,11,13,17H,9-10,12,22H2,(H,23,25)(H,24,26)(H,27,28)/t17-/m0/s1",KKWSSPSMAXPDHE-KRWDZBQOSA-N,6,4,6,0,3,29,8,5,0,"-0,59",2015,Active,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](Cc3c[nH]cn3)CO2)cc1,"390,180423944","0,482028707328479"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"22,0",nM,IC50,"7,66",CHEMBL1914705,,"InChI=1S/C18H23N7O3/c19-24-22-15-9-7-14(8-10-15)12-25-13-16(11-20-25)21-17(26)5-3-1-2-4-6-18(27)23-28/h7-11,13,28H,1-6,12H2,(H,21,26)(H,23,27)",DBHSJTPWMOAAAA-UHFFFAOYSA-N,6,3,11,0,2,28,10,3,0,"-1,31",2011,Active,[N-]=[N+]=Nc1ccc(Cn2cc(NC(=O)CCCCCCC(=O)NO)cn2)cc1,"385,186237596","0,135253406979313"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"23,0",nM,IC50,"7,64",CHEMBL1836145,,"InChI=1S/C24H39N3O6S2/c1-4-6-10-17-23(31)26-18-14-35-34-11-8-7-9-16(12-20(29)25-17)33-21(30)13-19(28)22(15(3)5-2)27-24(18)32/h7,9,15-19,22,28H,4-6,8,10-14H2,1-3H3,(H,25,29)(H,26,31)(H,27,32)/b9-7+/t15-,16+,17+,18+,19-,22+/m0/s1",MUNWAZFRKGVMPQ-RIRJJDMNSA-N,8,4,5,1,0,35,9,4,1,"2,41",2011,Active,CCCC[C@H]1NC(=O)C[C@H]2/C=C/CCSSC[C@@H](NC1=O)C(=O)N[C@H]([C@@H](C)CC)[C@@H](O)CC(=O)O2,"529,228027968","0,241687137805054"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"23,1",nM,Ki,"7,64",CHEMBL260653,,"InChI=1S/C20H31N7O3/c21-11-5-13-27-15-18(24-26-27)14-23-17-9-7-16(8-10-17)20(29)22-12-4-2-1-3-6-19(28)25-30/h7-10,15,23,30H,1-6,11-14,21H2,(H,22,29)(H,25,28)",VYBKJKUFXIAVJM-UHFFFAOYSA-N,8,5,14,0,2,30,10,6,1,"-1,3",2008,Active,NCCCn1cc(CNc2ccc(C(=O)NCCCCCCC(=O)NO)cc2)nn1,"417,248837852","0,177363796976369"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"24,0",nM,IC50,"7,62",CHEMBL4095596,,"InChI=1S/C17H22N6O2/c1-12(5-3-2-4-6-15(24)22-25)23-10-13(9-21-23)16-14-7-8-18-17(14)20-11-19-16/h7-12,25H,2-6H2,1H3,(H,22,24)(H,18,19,20)",RTLKDFQWSQARBW-UHFFFAOYSA-N,6,3,8,0,3,25,8,3,0,"-0,65",2017,Active,CC(CCCCCC(=O)NO)n1cc(-c2ncnc3[nH]ccc23)cn1,"342,180423944","0,331245107335091"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"24,0",nM,IC50,"7,62",CHEMBL3605497,,"InChI=1S/C23H21FN4O2/c24-18-5-3-4-17(12-18)21-14-30-23(28-21)26-13-15-8-10-16(11-9-15)22(29)27-20-7-2-1-6-19(20)25/h1-12,21H,13-14,25H2,(H,26,28)(H,27,29)",OXEVGGGODZSGHA-UHFFFAOYSA-N,5,3,5,0,3,30,6,4,0,"-1,0",2015,Active,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(c3cccc(F)c3)CO2)cc1,"404,164854132","0,563330279192479"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"24,82",nM,IC50,"7,61",CHEMBL4435691,,"InChI=1S/C17H20N2O2/c1-2-12-18-19-17(20)15-8-10-16(11-9-15)21-13-14-6-4-3-5-7-14/h3-11,18H,2,12-13H2,1H3,(H,19,20)",BQGAVSCJXIZWNC-UHFFFAOYSA-N,3,2,7,0,2,21,4,2,0,"-1,06",2020,Active,CCCNNC(=O)c1ccc(OCc2ccccc2)cc1,"284,15247788","0,606934107074341"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"25,19",nM,IC50,"7,6",CHEMBL4515793,,"InChI=1S/C27H36N4O.C2HF3O2/c1-4-18-31(19-5-2)30-27(32)15-14-22-10-12-23(13-11-22)20-28-17-16-24-21(3)29-26-9-7-6-8-25(24)26;3-2(4,5)1(6)7/h6-15,28-29H,4-5,16-20H2,1-3H3,(H,30,32);(H,6,7)/b15-14+;",SKNUERAZFIZQQW-WPDLWGESSA-N,3,3,12,0,3,32,5,3,0,"-0,59",2020,Active,CCCN(CCC)NC(=O)/C=C/c1ccc(CNCCc2c(C)[nH]c3ccccc23)cc1,"432,288911772","0,214996932758366"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"26,0",nM,IC50,"7,58",CHEMBL4090647,,"InChI=1S/C24H31N3O4/c1-18-13-19(2)15-21(14-18)24(30)27(12-8-4-7-11-22(28)26-31)17-23(29)25-16-20-9-5-3-6-10-20/h3,5-6,9-10,13-15,31H,4,7-8,11-12,16-17H2,1-2H3,(H,25,29)(H,26,28)",OAIPADPNBXPRRA-UHFFFAOYSA-N,4,3,11,0,2,31,7,3,0,"-1,1",2017,Active,Cc1cc(C)cc(C(=O)N(CCCCCC(=O)NO)CC(=O)NCc2ccccc2)c1,"425,231456472","0,292609951473777"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"26,0",nM,IC50,"7,58",CHEMBL4229248,,"InChI=1S/C19H19N3O2/c1-13-3-7-16(8-4-13)18-11-14(2)22(20-18)12-15-5-9-17(10-6-15)19(23)21-24/h3-11,24H,12H2,1-2H3,(H,21,23)",ZWIDESREADJNST-UHFFFAOYSA-N,4,2,4,0,3,24,5,2,0,"-1,73",2018,Active,Cc1ccc(-c2cc(C)n(Cc3ccc(C(=O)NO)cc3)n2)cc1,"321,147726848","0,571956103236062"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"29,0",nM,IC50,"7,54",CHEMBL4099942,,"InChI=1S/C22H29N5O6S2/c1-12(2)18-20(30)33-13(6-4-5-7-15(28)27-32)8-16(29)23-9-17-24-14(10-34-17)19-26-22(3,11-35-19)21(31)25-18/h4,6,10,12-13,18,32H,5,7-9,11H2,1-3H3,(H,23,29)(H,25,31)(H,27,28)/b6-4+/t13-,18+,22+/m1/s1",GSYOAHDSQYKHQW-KLPKNRISSA-N,10,4,5,1,1,35,11,4,2,"1,58",2017,Active,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCC(=O)NO)OC1=O,"523,155925648","0,19456079171693"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"29,7",nM,IC50,"7,53",CHEMBL4176214,,"InChI=1S/C26H33N3O6/c1-33-23-17-19-13-14-29(22(19)18-24(23)34-2)15-16-35-21-11-9-20(10-12-21)27-25(30)7-5-3-4-6-8-26(31)28-32/h9-14,17-18,32H,3-8,15-16H2,1-2H3,(H,27,30)(H,28,31)",RKKAAKVIUVYFTF-UHFFFAOYSA-N,7,3,14,0,3,35,9,3,0,"-0,83",2018,Active,COc1cc2ccn(CCOc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)c2cc1OC,"483,236935776","0,176604907272474"
O15379,PROTEIN COMPLEX,Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2),CHEMBL2111363,"29,99",nM,IC50,"7,52",CHEMBL4285537,,"InChI=1S/C25H29N5O3S/c1-17(31)27-19-10-8-9-18(15-19)22-16-34-25(29-22)30-24(33)14-5-3-2-4-13-23(32)28-21-12-7-6-11-20(21)26/h6-12,15-16H,2-5,13-14,26H2,1H3,(H,27,31)(H,28,32)(H,29,30,33)",KNDBVKRRTUJIHZ-UHFFFAOYSA-N,6,4,11,1,3,34,8,5,1,"-1,5",2018,Active,CC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCCC(=O)Nc3ccccc3N)n2)c1,"479,199110788","0,220149109146535"
